IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv,Cluster
25.537,0.187,0.121,13.602,0.232,0.755,33.429,23.676,0.331,0.207,0.095,0.248,-0.67,4.255,0.16,0.614,3
14.69,0.116,0.083,15.766,-0.309,0.095,15.252,27.676,0.207,0.201,0.305,0.238,-0.762,1.115,0.31,0.747,3
29.808,0.212,0.149,11.076,-0.089,1.057,30.864,42.596,0.28,0.295,0.031,0.215,-0.808,3.959,0.636,1.436,3
13.048,0.084,0.082,2.83,0.002,-0.024,21.795,28.272,0.05,0.134,-1.389,0.205,-0.149,1.539,0.428,0.6,3
16.578,0.141,0.091,4.4,-0.084,0.373,20.606,28.251,0.198,0.221,-0.724,0.197,-1.242,2.444,0.206,0.944,3
13.169,0.058,0.066,5.468,-0.517,1.144,5.362,34.199,0.049,0.107,-0.713,0.221,-0.593,-2.078,0.496,1.002,3
11.141,0.093,0.053,1.563,-0.657,-0.064,29.656,23.114,0.11,0.163,-1.024,0.114,0.103,2.46,-0.051,0.825,3
12.642,0.103,0.081,10.955,-0.248,0.11,11.272,22.775,0.107,0.174,-0.042,0.228,-0.706,0.128,0.174,0.507,3
13.502,0.094,0.052,3.899,-0.459,0.175,26.56,39.268,0.139,0.149,-0.585,0.152,-0.862,3.263,0.794,0.873,3
18.607,0.101,0.084,7.739,-0.349,0.533,28.923,45.417,0.109,0.256,-0.187,0.187,-0.899,3.705,0.887,1.184,3
21.171,0.14,0.114,4.808,0.209,0.539,29.675,30.016,0.15,0.275,-0.671,0.201,-0.255,3.133,0.178,1.124,3
22.761,0.169,0.099,5.922,0.167,0.43,25.315,49.262,0.299,0.355,-0.239,0.113,-0.881,3.073,1.012,1.248,3
21.65,0.137,0.102,25.328,-0.249,0.508,31.11,25.675,0.164,0.191,0.212,0.374,-0.574,3.799,0.241,0.676,3
24.974,0.145,0.13,13.6,0.448,1.002,20.21,35.434,0.232,0.177,-0.182,0.292,-0.154,1.221,0.457,1.163,3
24.574,0.129,0.107,16.988,0.349,0.491,27.209,51.183,0.092,0.219,0.542,0.181,-0.404,2.945,1.275,0.786,3
12.225,0.092,0.07,5.386,0.55,-0.906,18.308,18.723,0.122,0.266,-0.307,0.115,0.056,0.221,-0.044,0.411,3
16.271,0.082,0.058,21.793,-0.969,1.175,18.905,29.539,0.116,0.111,0.617,0.258,-0.164,0.954,0.738,0.042,3
17.913,0.167,0.095,7.175,0.035,0.39,19.342,23.804,0.23,0.335,-0.361,0.21,-0.891,2.04,0.253,0.483,3
20.063,0.173,0.114,10.862,0.197,0.192,17.365,29.485,0.191,0.34,0.01,0.215,-0.844,1.622,0.3,0.915,3
13.02,0.07,0.043,12.707,-0.448,0.18,30.376,31.06,0.092,0.18,0.082,0.235,0.517,1.33,0.506,0.719,3
19.404,0.09,0.065,9.445,-0.994,-0.342,41.483,59.489,0.079,0.117,-0.631,0.28,1.429,0.245,1.995,-1.22,3
7.869,0.04,0.027,2.639,-0.086,-0.284,22.588,25.951,0.069,0.18,-0.752,0.122,-1.355,2.81,0.54,0.134,3
22.737,0.137,0.088,13.456,0.617,1.075,18.346,33.568,0.313,0.175,0.05,0.254,-0.323,1.174,0.695,0.58,3
11.807,0.077,0.039,0.749,0.176,-0.065,11.868,46.977,0.115,0.178,-1.316,0.092,-0.72,0.297,1.199,0.615,3
26.057,0.119,0.094,19.267,0.984,0.313,30.596,47.394,0.193,0.248,0.155,0.317,0.078,2.676,0.765,1.602,3
25.244,0.166,0.114,13.003,-0.142,1.107,32.143,30.621,0.262,0.165,-0.406,0.308,-0.221,3.5,0.274,1.052,3
23.752,0.163,0.111,20.045,-0.024,0.989,26.223,24.449,0.246,0.157,-0.144,0.361,-0.93,3.247,0.031,0.85,3
21.045,0.155,0.119,11.981,0.109,0.13,18.366,42.219,0.201,0.274,-0.169,0.268,-0.442,1.379,0.867,0.967,3
13.17,0.095,0.089,4.657,-1.007,0.484,20.421,25.829,0.112,0.106,-0.488,0.159,-0.571,1.951,-0.11,1.111,3
14.107,0.144,0.098,2.839,-0.538,-0.557,22.8,23.909,0.169,0.226,-0.748,0.138,-0.379,2.131,0.305,0.404,3
19.606,0.164,0.101,8.824,-0.391,0.565,23.965,32.306,0.285,0.122,-0.196,0.217,-0.954,2.888,0.417,0.968,3
24.487,0.144,0.119,27.505,0.317,0.554,15.995,43.239,0.201,0.182,0.385,0.371,-0.152,0.254,1.25,0.048,3
11.561,0.084,0.078,6.384,-0.493,0.217,15.353,26.262,0.085,0.138,-0.728,0.239,-0.683,1.048,0.398,0.465,3
10.754,0.078,0.028,1.381,-1.217,0.598,21.752,36.308,0.132,0.151,-1.012,0.084,-0.614,2.247,0.326,1.422,3
16.01,0.112,0.093,19.492,-0.381,0.103,15.174,32.089,0.177,0.155,0.069,0.331,-0.565,0.868,0.631,0.578,3
15.504,0.11,0.089,7.931,-0.282,0.315,23.309,27.621,0.131,0.15,-0.82,0.271,-0.063,1.639,0.472,0.461,3
20.999,0.146,0.091,12.172,-0.236,0.5,30.082,39.604,0.255,0.22,0.222,0.18,-0.347,3.347,0.842,0.805,3
22.109,0.145,0.117,20.838,0.245,0.6,15.406,33.656,0.186,0.198,0.122,0.339,0.023,-0.441,0.585,0.806,3
10.629,0.077,0.052,12.291,-0.56,-0.002,14.36,32.807,0.142,0.187,0.314,0.117,-0.77,0.927,0.495,0.886,3
24.177,0.134,0.106,39.433,0.432,0.223,10.491,45.298,0.188,0.152,1.474,0.241,-0.832,0.079,0.902,1.143,3
10.728,0.038,0.022,0.998,-0.787,0.732,25.015,43.079,0.013,0.101,-1.187,0.095,-0.463,2.662,0.23,1.908,3
21.762,0.117,0.11,1.693,1.122,0.118,24.06,34.682,0.055,0.277,-1.037,0.131,0.018,1.604,0.709,0.654,3
13.158,0.062,0.049,0.272,0.349,0.962,18.209,24.321,0.05,0.134,-1.932,0.096,-0.005,0.383,0.09,0.767,3
6.251,0.032,0.032,0.302,-1.352,-0.311,15.515,39.083,0.021,0.1,-1.719,0.087,-1.032,1.374,0.631,1.171,3
25.446,0.13,0.109,22.591,0.556,1.075,9.953,46.115,0.19,0.181,0.377,0.32,-0.502,-0.556,1.178,0.592,3
23.153,0.17,0.13,19.998,0.275,0.433,22.918,23.391,0.215,0.173,0.424,0.277,-0.671,2.528,0.055,0.732,3
31.068,0.166,0.113,16.378,0.459,1.407,41.49,29.324,0.251,0.371,0.091,0.29,-0.925,5.348,0.298,0.906,3
32.972,0.173,0.119,5.316,0.427,1.098,38.081,41.451,0.348,0.35,-0.564,0.198,-1.83,5.145,-0.06,1.817,3
16.605,0.13,0.087,6.052,-0.844,0.652,28.635,23.288,0.195,0.153,-0.341,0.173,-0.176,2.84,0.155,0.585,3
8.832,0.078,0.05,2.164,-1.151,-0.317,16.138,37.188,0.082,0.145,-0.8,0.086,-1.39,1.637,0.471,1.276,3
19.47,0.108,0.074,9.748,0.717,0.142,9.682,55.102,0.209,0.295,0.048,0.171,-0.381,0.295,1.476,0.578,3
11.621,0.065,0.044,6.778,-0.409,0.612,14.148,38.897,0.11,0.117,-0.138,0.104,-1.355,1.226,0.401,1.524,3
26.751,0.135,0.148,13.26,0.669,0.283,15.906,60.083,0.117,0.197,-0.127,0.281,-0.751,1.246,2.025,-1.176,3
12.666,0.075,0.041,2.223,-1.576,-0.083,28.533,52.365,0.113,0.089,-0.926,0.144,-0.454,3.224,0.741,1.797,3
19.17,0.132,0.104,7.351,0.267,0.51,18.566,34.264,0.209,0.26,-0.14,0.155,-1.617,2.125,0.176,1.471,3
19.21,0.109,0.082,20.348,0.266,0.625,4.649,43.014,0.191,0.236,0.684,0.209,-1.744,-1.193,1.193,0.228,3
22.361,0.111,0.079,14.815,0.244,0.214,27.121,60.989,0.189,0.233,0.436,0.162,-1.388,3.565,1.35,1.392,3
23.354,0.083,0.085,10.63,-0.212,-0.885,25.05,60.728,0.091,0.103,-0.125,0.238,1.979,-0.387,2.088,-1.762,3
17.667,0.111,0.076,4.373,-0.395,1.029,17.446,43.312,0.181,0.221,-0.422,0.098,-1.358,1.887,0.584,1.597,3
20.679,0.149,0.115,6.025,-0.312,0.946,24.72,27.878,0.178,0.187,-0.696,0.23,-0.684,2.834,0.009,1.151,3
12.316,0.067,0.06,5.109,0.041,-0.36,11.27,49.273,0.039,0.148,-0.725,0.215,-0.497,-0.188,1.339,0.441,3
30.236,0.115,0.135,6.566,0.521,1.582,21.622,61.64,0.072,0.118,-0.222,0.153,-1.241,2.617,1.527,1.004,3
20.588,0.073,0.057,21.871,0.131,0.356,30.496,57.228,0.073,0.214,0.878,0.126,0.625,0.945,1.104,1.692,3
17.075,0.087,0.092,10.35,0.049,0.584,24.203,29.098,0.116,0.083,-0.642,0.293,0.049,1.559,0.438,0.658,3
22.114,0.157,0.101,21.422,0.361,0.684,13.667,32.464,0.219,0.185,-0.272,0.386,-0.856,0.855,0.791,0.232,3
17.738,0.131,0.103,5.761,0.089,0.141,22.477,31.967,0.101,0.2,-0.406,0.181,-0.503,2.254,0.275,1.155,3
17.388,0.149,0.109,9.531,-0.095,-0.378,24.225,25.522,0.169,0.232,-0.284,0.244,-0.107,1.92,0.399,0.388,3
10.15,0.041,0.026,9.412,-0.402,0.065,23.566,36.863,0.286,0.096,-0.039,0.192,-0.321,2.187,0.931,0.333,3
19.702,0.183,0.091,5.264,-0.262,0.416,33.78,19.961,0.227,0.348,-0.577,0.199,-0.329,3.953,-0.42,0.891,3
19.288,0.129,0.079,15.961,-0.438,1.135,25.062,22.025,0.245,0.11,-0.038,0.304,-0.108,2.074,0.095,0.552,3
19.659,0.123,0.101,11.489,0.024,0.055,30.113,35.911,0.216,0.156,0.005,0.229,-0.205,3.126,0.874,0.386,3
20.976,0.142,0.121,15.201,0.245,0.462,13.355,35.53,0.143,0.175,-0.214,0.316,-0.716,0.642,1.046,-0.229,3
10.593,0.052,0.033,2.491,-0.433,0.396,30.355,25.983,0.039,0.114,-0.745,0.1,-0.011,2.817,-0.071,1.086,3
18.097,0.131,0.099,7.018,0.177,0.157,10.858,44.676,0.163,0.229,-0.589,0.237,-0.3455,0.577,1.186,0.432,3
18.285,0.118,0.067,17.996,0.015,0.812,15.619,37.016,0.187,0.178,-0.041,0.328,-0.508,0.882,0.857,0.535,3
14.826,0.114,0.077,19.148,-0.23,-0.129,18.208,27.625,0.168,0.115,0.353,0.281,-0.708,1.67,0.069,1.07,3
30.326,0.15,0.123,16.278,0.283,1.457,21.971,57.748,0.235,0.197,0.144,0.28,-0.377,1.988,1.598,0.464,3
15.217,0.098,0.083,10.633,-0.32,0.728,9.75,33.273,0.052,0.204,-0.299,0.264,-1.491,0.255,1.011,-0.468,3
23.123,0.161,0.101,9.841,-0.394,1.069,33.55,28.33,0.291,0.196,-0.036,0.203,-0.005,3.332,-0.427,1.578,3
16.642,0.108,0.078,2.87,-0.045,0.621,19.639,41.594,0.16,0.207,-0.754,0.143,-1.738,2.348,0.579,1.456,3
24.579,0.15,0.091,12.614,-0.293,1.494,31.304,30.268,0.263,0.191,-0.061,0.261,-0.589,3.844,-0.556,1.846,3
14.434,0.057,0.049,3.884,-1.276,0.11,28.239,62.076,0.048,0.067,-0.48,0.084,-0.927,3.589,1.141,2.035,3
16.467,0.11,0.072,5.559,-0.634,-0.183,31.372,46.978,0.133,0.202,-0.322,0.142,-1.043,4.305,0.823,1.437,3
8.303,0.076,0.046,2.202,-1.114,-0.126,21.693,25.308,0.122,0.115,-0.957,0.15,-0.383,1.946,0.162,0.757,3
17.763,0.089,0.046,11.052,-0.657,0.1,28.658,51.1185,0.088,0.241,0.23,0.103,-0.62,3.423,1.322,1.811,3
17.926,0.093,0.078,16.512,0.061,1.011,6.39,36.682,0.094,0.181,0.017,0.303,-1.08,-0.873,0.855,0.512,3
17.99,0.139,0.076,8.88,-0.824,0.594,26.223,39.905,0.192,0.287,-0.32,0.237,-1.376,3.411,0.792,0.929,3
13.948,0.087,0.083,11.654,1.102,0.326,19.092,23.764,0.104,0.248,-0.2475,0.483,-0.638,1.767,1.698,0.776,3
21.539,0.086,0.123,3.476,0.158,0.869,39.699,19.953,0.118,0.084,-1.043,0.204,0.768,2.28,-0.021,0.502,3
22.693,0.116,0.097,29.935,0.347,0.308,15.284,49.612,0.121,0.211,0.633,0.355,-0.092,-0.102,0.968,1.36,3
17.243,0.113,0.089,16.799,-0.506,-0.237,6.151,56.44,0.121,0.155,0.377,0.237,-0.778,-1.319,1.873,-1.639,3
13.566,0.115,0.06,8.44,-0.531,0.486,26.436,16.798,0.118,0.235,-0.655,0.267,0.012,2.07,-0.243,0.456,3
18.148,0.153,0.092,5.615,-0.425,0.431,30.457,24.764,0.179,0.23,-1.248,0.254,-0.036,2.873,-0.56,1.373,3
25.251,0.154,0.128,17.711,1.604,0.637,38.002,44.367,0.364,0.209,0.203,0.289,-0.367,4.619,0.998,0.879,3
13.073,0.061,0.059,11.664,-0.562,0.049,17.385,50.588,0.124,0.139,0.188,0.179,-0.858,1.638,1.62,-0.775,3
19.474,0.166,0.096,17.921,-0.08,0.252,22.993,25.596,0.291,0.189,0.319,0.27,-1.526,2.899,0.181,0.754,3
20.346,0.124,0.102,14.844,-0.111,-0.137,34.734,35.597,0.169,0.172,0.208,0.245,0.695,1.586,1.146,-0.919,3
23.182,0.108,0.13,8.851,0.321,1.082,17.308,41.941,0.164,0.121,-0.711,0.277,0.376,-1.564,0.965,0.742,3
12.858,0.079,0.054,8.431,-0.41,0.499,13.789,41.28,0.087,0.15,0.024,0.095,-1.323,1.14,0.511,1.546,3
16.709,0.109,0.061,17.81,-0.203,0.23,29.656,30.521,0.24,0.197,0.303,0.272,-0.775,3.741,0.191,1.148,3
7.317,0.043,0.036,0.848,-1.271,0.431,14.118,32.231,0.063,0.09,-1.203,0.074,-0.786,0.888,0.416,0.962,3
19.161,0.128,0.101,17.268,0.1,0.139,6.962,45.732,0.176,0.174,0.1,0.3,-0.621,-1.309,1.118,0.715,3
24.941,0.173,0.108,12.914,0.433,0.381,25.164,47.98,0.262,0.236,0.083,0.238,-0.965,3.092,1.192,0.721,3
13.845,0.074,0.043,15.421,-0.442,0.409,31.341,26.328,0.204,0.114,0.228,0.249,0.0,2.953,0.419,0.435,3
22.865,0.131,0.099,27.722,0.541,-0.549,4.5,58.593,0.142,0.238,0.506,0.353,-0.729,-2.144,1.901,-0.71,3
22.491,0.128,0.118,24.093,0.21,0.614,13.379,40.297,0.11,0.217,0.136,0.371,-0.283,-0.09,0.559,1.385,3
14.628,0.118,0.068,4.044,-1.042,0.643,30.333,20.797,0.183,0.135,-0.803,0.197,-0.042,2.865,-0.112,0.688,3
18.817,0.013,0.018,19.812,0.219,0.089,31.756,32.926,0.063,0.094,0.797,0.052,0.288,2.331,1.512,1.452,3
9.652,0.022,0.015,1.419,-0.787,-0.32,26.301,54.053,0.007,0.087,-0.958,0.038,-1.052,3.321,0.793,1.908,3
25.197,0.169,0.108,5.569,-0.346,0.213,35.101,61.395,0.238,0.273,-0.302,0.13,-0.676,4.505,1.033,1.908,3
13.309,0.08,0.064,6.203,-0.616,0.061,35.698,22.798,0.094,0.169,-1.263,0.264,0.107,3.456,0.15,0.547,3
23.696,0.144,0.123,19.604,0.313,-0.335,32.85,36.523,0.173,0.21,-0.192,0.361,0.448,2.045,0.859,0.481,3
17.986,0.101,0.075,13.923,0.246,0.641,10.32,44.373,0.128,0.171,-0.382,0.317,-1.009,0.184,0.843,1.192,3
20.898,0.135,0.09,21.913,0.283,0.454,21.548,34.23,0.226,0.185,-0.372,0.399,0.004,1.117,0.878,0.186,3
23.583,0.14,0.111,14.98,0.465,0.751,30.537,24.953,0.142,0.243,-0.462,0.335,0.099,2.614,0.28,0.549,3
25.447,0.135,0.121,14.3,0.936,1.091,5.944,36.566,0.131,0.213,0.061,0.265,-0.589,-1.811,0.407,1.323,3
10.611,0.053,0.041,7.195,-1.679,0.52,17.106,43.721,0.058,0.076,-0.108,0.118,-0.276,0.806,0.504,1.779,3
20.021,0.143,0.089,10.229,-0.163,0.313,39.084,21.541,0.265,0.201,0.027,0.194,0.529,2.897,-0.287,0.916,3
15.96,0.091,0.081,10.94,0.036,0.643,6.781,38.719,0.097,0.136,-0.306,0.27,-0.821,-1.02,0.656,1.099,3
17.841,0.091,0.054,4.309,-1.196,1.015,29.456,51.413,0.111,0.145,-0.512,0.149,-0.726,3.666,0.905,1.638,3
23.484,0.14,0.096,16.078,0.371,1.156,8.735,43.462,0.203,0.158,-0.117,0.315,-1.174,-0.129,1.22,0.19,3
20.64,0.107,0.108,6.887,0.176,0.807,5.893,52.988,0.119,0.178,-0.446,0.218,-0.835,-1.326,1.277,0.931,3
31.654,0.219,0.124,7.266,0.574,0.883,33.005,53.968,0.39,0.35,-0.204,0.177,-1.201,4.457,0.888,1.905,3
16.467,0.107,0.087,10.88,0.514,-0.084,7.969,37.388,0.17,0.145,-0.336,0.272,-0.919,-0.534,0.815,0.668,3
28.435,0.186,0.125,15.255,0.219,1.091,27.272,42.895,0.334,0.381,0.47,0.161,-1.727,3.648,0.625,1.488,3
23.951,0.158,0.117,20.352,0.613,-0.242,12.411,51.596,0.276,0.131,0.135,0.332,-0.212,-0.548,1.354,0.609,3
14.857,0.093,0.095,6.548,0.418,-0.605,6.8,38.785,0.124,0.12,-0.617,0.232,-0.444,-1.852,1.19,-0.366,3
24.533,0.151,0.09,7.924,-0.059,0.897,27.418,57.979,0.331,0.269,-0.183,0.191,-1.395,3.628,1.01,1.991,3
28.442,0.179,0.106,16.302,0.277,1.097,27.373,49.891,0.308,0.334,0.456,0.201,-0.903,3.427,0.906,1.502,3
28.623,0.162,0.141,15.223,0.841,0.994,15.626,44.49,0.133,0.34,0.362,0.211,-1.031,1.395,0.777,1.331,3
18.735,0.126,0.091,13.73,1.142,-0.224,15.444,15.38,0.267,0.398,0.266,0.208,-0.745,1.145,-0.352,0.423,3
11.432,0.065,0.061,0.817,-0.744,0.534,27.336,25.336,0.056,0.127,-1.376,0.112,-0.088,2.461,-0.019,0.972,3
21.818,0.1,0.103,8.027,0.072,-1.128,35.415,60.819,0.129,0.102,-0.502,0.246,1.273,-0.68,2.088,-1.66,3
8.735,0.06,0.046,3.125,-0.558,0.405,9.158,30.972,0.089,0.112,-0.703,0.144,-1.159,-0.022,0.823,-0.045,3
20.121,0.144,0.11,14.995,0.484,-0.184,8.951,41.34,0.148,0.272,0.179,0.253,-0.291,-1.472,0.996,0.618,3
25.228,0.132,0.125,15.59,0.318,-0.34,31.564,55.871,0.172,0.158,0.068,0.283,0.923,-0.083,1.843,-1.429,3
14.193,0.091,0.065,5.367,-0.833,0.858,29.405,18.89,0.085,0.189,-1.109,0.245,-0.299,3.155,-0.291,0.692,3
16.391,0.098,0.081,7.714,-0.056,-0.208,22.911,47.44,0.095,0.271,-0.066,0.128,-0.653,2.514,1.191,0.676,3
23.407,0.136,0.113,15.629,0.045,-0.833,30.213,58.241,0.121,0.216,0.059,0.285,0.892,-0.273,1.927,-1.051,3
27.593,0.144,0.137,11.762,1.007,1.13,12.097,39.27,0.149,0.195,-0.382,0.289,-0.268,-0.485,0.47,1.443,3
23.067,0.115,0.076,2.049,-0.223,1.748,24.325,48.11,0.169,0.278,-1.048,0.156,-0.832,2.874,0.315,1.309,3
14.404,0.1,0.075,9.123,-0.359,0.586,20.208,26.004,0.109,0.155,-1.276,0.305,-0.202,1.325,0.513,0.199,3
21.118,0.114,0.093,13.805,-0.262,1.017,37.123,17.759,0.114,0.215,-0.307,0.308,-0.032,3.981,-0.427,0.71,3
24.371,0.179,0.116,21.533,-0.198,0.829,29.546,23.666,0.258,0.184,-0.265,0.386,-0.335,3.238,0.18,0.58,3
21.664,0.141,0.091,9.315,-0.108,0.862,28.995,38.529,0.21,0.263,-0.063,0.197,-1.081,3.793,0.427,1.449,3
7.146,0.067,0.047,1.495,-1.18,-0.121,13.511,28.929,0.097,0.121,-1.012,0.102,-0.984,0.915,0.448,0.63,3
20.519,0.064,0.058,10.679,-0.722,-1.352,26.754,57.732,0.063,0.089,-0.256,0.259,0.5615,-0.272,1.906,-1.136,3
23.248,0.094,0.1,14.947,-0.261,-0.499,46.094,51.944,0.13,0.132,0.0,0.285,1.666,0.333,1.715,-1.551,3
20.516,0.165,0.141,8.287,0.298,-0.093,5.252,37.026,0.231,0.187,-0.082,0.171,-0.768,-1.701,1.104,-0.244,3
23.244,0.14,0.124,19.29,0.479,-0.243,8.496,55.245,0.189,0.202,0.496,0.248,-1.502,-0.071,1.522,0.446,3
13.028,0.075,0.071,3.379,0.184,-0.5,3.307,50.092,0.067,0.136,-0.704,0.158,-1.063,-2.145,1.219,0.841,3
28.575,0.175,0.122,10.997,0.5,0.572,34.9,49.657,0.273,0.35,0.09,0.196,-1.096,4.684,0.748,1.841,3
35.479,0.133,0.145,4.003,0.653,1.999,25.249,26.178,0.149,0.182,-0.563,0.15,-1.445,3.258,1.933,1.414,3
11.984,0.093,0.069,1.611,-0.392,0.453,19.32,24.623,0.104,0.17,-1.018,0.117,-0.156,1.023,0.008,0.888,3
20.009,0.125,0.118,16.508,0.573,-0.456,9.778,40.726,0.134,0.169,0.084,0.293,-0.201,-1.485,1.035,0.457,3
20.005,0.141,0.116,6.356,0.656,0.661,10.141,24.303,0.147,0.246,-0.771,0.242,-0.588,-0.339,0.367,0.322,3
21.502,0.126,0.057,12.202,0.018,1.049,33.835,37.301,0.237,0.289,0.308,0.116,0.519,2.005,0.605,1.073,3
24.964,0.153,0.171,19.957,0.465,0.436,14.236,30.364,0.211,0.153,0.007,0.344,-0.584,0.684,0.202,1.124,3
16.123,0.123,0.069,7.14,0.275,0.682,9.7,31.649,0.123,0.227,-0.323,0.202,-0.67,-0.333,0.564,0.665,3
14.402,0.097,0.062,4.484,-0.916,0.313,37.162,24.394,0.11,0.148,-0.821,0.21,0.781,1.751,0.065,0.807,3
8.475,0.033,0.021,1.649,-1.204,-0.396,20.153,50.943,0.046,0.109,-0.901,0.054,-0.121,1.13,1.226,0.892,3
13.179,0.078,0.057,14.168,-0.293,0.0,22.778,35.149,0.118,0.119,-0.426,0.323,0.052,1.254,0.658,0.798,3
21.648,0.16,0.1,14.425,-0.193,0.326,31.155,35.777,0.251,0.164,0.179,0.244,-0.26,3.394,0.57,1.01,3
12.988,0.118,0.082,5.477,-0.42,-0.012,16.042,27.946,0.156,0.145,-0.333,0.142,-0.529,1.004,0.653,0.077,3
20.824,0.086,0.058,4.918,-0.32,-0.7695000000000001,20.5255,58.164,0.11,0.111,-0.529,0.18,0.498,-2.2,1.957,-1.913,3
13.738,0.104,0.087,4.025,0.44,-0.187,9.716,25.553,0.055,0.188,-0.949,0.21,-0.657,-0.351,0.417,0.356,3
23.933,0.156,0.123,10.484,-0.143,1.034,26.239,34.856,0.202,0.233,-0.651,0.295,-1.166,3.354,0.626,0.834,3
26.35,0.127,0.135,16.832,-0.039,-0.914,38.167,60.534,0.093,0.171,0.199,0.278,1.345,-0.25,2.079,-1.548,3
20.525,0.125,0.086,13.062,0.504,0.18,24.195,41.846,0.154,0.229,0.327,0.16,-1.078,2.983,0.997,0.659,3
16.505,0.088,0.058,12.132,0.519,0.371,13.959,43.262,0.25,0.161,-0.073,0.255,-0.929,0.967,1.072,0.6,3
15.409,0.111,0.092,8.727,-0.397,0.921,14.16,18.433,0.175,0.131,-0.585,0.266,-0.942,1.021,0.042,0.265,3
19.536,0.128,0.1,10.732,-0.103,0.664,28.995,24.899,0.194,0.134,-0.072,0.23,-0.294,3.089,0.189,0.681,3
23.241,0.143,0.117,9.537,0.001,0.048,27.112,56.427,0.203,0.173,0.076,0.145,-0.989,3.632,0.943,2.001,3
23.217,0.158,0.128,24.858,0.298,0.046,17.06,38.067,0.24,0.256,0.643,0.295,-0.644,1.376,0.788,0.788,3
26.737,0.174,0.106,28.573,-0.259,0.801,30.201,42.772,0.283,0.251,0.726,0.323,-1.233,4.044,0.675,1.383,3
13.486,0.101,0.064,8.675,-0.563,0.43,28.913,16.305,0.129,0.227,-0.546,0.261,0.211,2.03,-0.578,0.688,3
12.992,0.084,0.074,10.043,-0.139,-0.074,7.162,40.442,0.101,0.155,-0.437,0.271,-0.421,-1.765,1.022,0.467,3
22.502,0.161,0.131,14.291,0.187,0.403,15.842,39.229,0.203,0.231,0.022,0.272,-0.97,1.409,1.069,0.195,3
21.672,0.163,0.107,4.524,-0.745,0.907,31.642,33.004,0.219,0.265,-0.618,0.185,-0.385,3.674,0.52,0.863,3
28.553,0.168,0.136,9.173,0.548,0.854,22.908,55.37,0.285,0.305,-0.039,0.185,-1.138,2.8,0.876,2.06,3
20.09,0.102,0.101,24.114,-0.083,0.69,9.518,43.943,0.146,0.119,0.644,0.285,-1.425,0.181,1.018,0.801,3
12.898,0.107,0.062,7.727,-1.269,0.61,17.064,31.661,0.153,0.166,-0.66,0.257,-1.206,1.758,0.244,1.172,3
13.115,0.086,0.065,3.431,-0.698,0.217,25.308,38.062,0.127,0.117,-0.712,0.163,-0.021,1.931,0.587,1.163,3
19.014,0.118,0.096,9.335,0.316,0.837,8.996,35.604,0.1,0.197,-0.337,0.248,-0.966,-0.192,0.985,0.026,3
17.901,0.131,0.076,6.923,0.053,0.581,25.663,31.397,0.231,0.287,-0.29,0.189,-1.228,3.273,0.275,1.111,3
20.37,0.147,0.104,12.363,-0.166,0.439,26.676,33.897,0.223,0.216,0.177,0.203,-0.506,2.979,0.464,1.028,3
24.554,0.144,0.094,9.55,-0.908,1.203,45.898,24.343,0.216,0.167,-0.265,0.242,0.773,3.313,0.019,0.856,3
8.747,0.057,0.039,14.031,-1.032,-0.493,18.205,33.823,0.112,0.082,0.243,0.221,-0.24,0.964,0.038,1.608,3
25.167,0.121,0.117,5.718,0.597,1.066,20.738,50.346,0.089,0.217,-0.388,0.175,-0.171,1.37,1.507,-0.083,3
18.479,0.153,0.103,17.469,-0.653,0.37,21.371,27.395,0.263,0.157,0.053,0.31,-0.505,2.049,-0.063,1.187,3
25.019,0.146,0.099,7.265,1.048,0.93,19.443,39.243,0.283,0.401,-0.212,0.179,-0.998,2.108,0.576,1.273,3
20.728,0.125,0.1,3.008,-0.312,0.909,26.355,44.464,0.227,0.096,-0.695,0.132,-0.115,2.331,0.506,1.842,3
11.449,0.085,0.059,5.766,-0.718,-0.26,21.988,37.371,0.119,0.156,-0.281,0.133,-0.285,1.835,0.834,0.626,3
26.602,0.158,0.073,15.059,-0.138,0.779,40.645,55.152,0.264,0.291,0.175,0.255,-0.712,5.189,1.258,1.151,3
11.804,0.087,0.077,8.997,-0.745,0.013,23.395,21.102,0.1,0.091,-0.106,0.201,-0.135,1.814,-0.518,1.059,3
16.964,0.077,0.077,2.016,-0.371,-0.641,32.81,59.219,0.045,0.123,-1.009,0.149,0.98,-0.052,1.988,-1.274,3
24.402,0.113,0.109,30.574,0.074,1.022,10.247,48.349,0.151,0.123,0.7,0.349,-0.819,0.001,1.13,0.904,3
29.092,0.21,0.137,9.072,0.701,0.86,26.176,38.212,0.266,0.37,-0.163,0.215,-1.462,3.419,0.229,1.732,3
22.436,0.09,0.087,19.22,0.624,0.961,13.469,48.044,0.087,0.163,0.202,0.309,0.318,-3.645,1.339,0.312,3
32.211,0.2,0.149,11.563,-0.24,1.295,44.065,34.097,0.18,0.318,-0.267,0.274,-0.929,2.6585,0.624,0.77,3
21.314,0.173,0.108,12.022,-0.574,0.887,30.627,16.305,0.235,0.249,-0.383,0.293,-0.463,3.59,-0.307,0.468,3
