IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv,Cluster
30.381,0.224,0.167,36.009,0.745,0.728,9.49,19.824,0.344,0.189,0.876,0.372,-0.939,-0.092,0.119,0.292,1
35.379,0.254,0.144,43.809,0.368,1.108,26.628,31.972,0.414,0.247,1.44,0.315,-0.014,2.15,0.529,0.758,1
35.95,0.226,0.146,27.3135,0.417,0.868,21.561,28.229,0.329,0.274,1.113,0.406,0.359,-0.102,0.562,0.341,1
29.364,0.171,0.172,37.49,0.524,0.805,16.802,24.129,0.174,0.192,1.047,0.349,-0.533,1.184,0.559,-0.173,1
43.888,0.28,0.211,22.911,0.285,1.799,19.086,28.065,0.38,0.209,1.583,0.433,-0.344,1.367,0.491,0.466,1
36.142,0.187,0.153,42.832,0.53,1.237,24.678,49.583,0.212,0.32,1.018,0.409,-0.229,2.242,0.831,1.643,1
30.651,0.189,0.169,33.165,0.023,1.254,12.358,36.528,0.227,0.239,0.617,0.39,-0.5,0.103,1.023,0.024,1
29.572,0.2,0.183,16.507,0.752,0.527,22.96,28.496,0.245,0.201,-0.17,0.326,0.766,-2.086,0.6,0.28,1
47.391,0.271,0.119,32.057,1.245,1.257,12.93,40.745,0.234,0.256,0.745,0.357,-0.419,0.104,1.259,-0.395,1
29.262,0.222,0.175,26.102,1.238,-0.34,4.991,22.469,0.253,0.304,0.494,0.338,-0.659,-2.078,0.559,-0.496,1
46.788,0.297,0.223,41.125,0.981,1.322,33.718,32.763,0.363,0.372,0.84,0.427,-0.359,3.978,0.656,0.585,1
34.754,0.205,0.138,17.558,1.116,1.063,25.785,51.594,0.337,0.318,-0.084,0.329,-0.51,2.84,0.823,1.845,1
35.613,0.23,0.196,36.984,0.856,0.047,39.357,14.897,0.423,0.163,1.096,0.333,1.602,-1.272,0.122,-0.428,1
22.398,0.192,0.137,28.972,0.037,0.076,15.366,17.655,0.257,0.181,0.275,0.401,-0.975,1.309,0.01,0.221,1
34.923,0.252,0.185,38.832,0.529,0.191,28.441,35.899,0.298,0.302,0.484,0.46,-0.301,3.007,0.796,0.572,1
38.909,0.242,0.236,34.616,1.305,0.714,20.618,17.351,0.281,0.306,0.342,0.443,0.436,-0.743,0.024,0.164,1
40.927,0.205,0.171,28.484,0.702,1.085,37.473,19.849,0.312,0.342,0.687,0.33,-0.034,4.043,1.673,0.89,1
37.041,0.279,0.149,46.265,0.325,1.002,31.799,28.184,0.356,0.149,1.238,0.393,-0.006,3.046,0.693,-0.004,1
46.167,0.281,0.172,24.7435,0.716,1.384,38.021,20.357,0.385,0.185,0.601,0.425,0.772,1.95,0.158,0.286,1
29.123,0.225,0.135,25.957,0.077,0.338,43.807,12.735,0.274,0.282,0.044,0.4,0.414,4.019,-0.697,0.431,1
41.35,0.248,0.177,20.88,0.779,1.251,30.767,35.221,0.24,0.1515,0.206,0.328,-1.043,2.984,0.488,1.099,1
34.483,0.261,0.17,54.665,0.598,0.257,17.807,27.641,0.416,0.27,1.505,0.409,-0.896,1.743,0.501,0.406,1
25.344,0.17,0.141,54.314,0.046,-0.044,19.688,13.183,0.261,0.164,1.683,0.364,0.344,-0.561,-0.047,-0.314,1
23.031,0.172,0.127,24.296,0.061,0.653,8.494,32.003,0.238,0.244,0.639,0.289,-0.967,-0.329,0.752,0.296,1
32.001,0.211,0.182,47.568,0.637,0.486,22.43,13.459,0.27,0.217,1.153,0.424,-0.41,2.11,0.096,-0.689,1
48.972,0.312,0.1155,53.26,1.376,0.943,17.729,25.545,0.33,0.374,1.33,0.436,-0.36,1.107,-0.041,1.016,1
33.616,0.192,0.17,33.343,0.335,0.567,16.918,21.5925,0.245,0.25,0.712,0.376,-0.56,1.243,1.716,0.825,1
28.444,0.199,0.167,40.174,0.244,0.753,17.933,13.411,0.263,0.209,0.601,0.455,-0.238,0.908,-0.811,0.561,1
34.829,0.267,0.221,31.86,1.101,-0.184,23.29,9.4,0.314,0.333,0.259,0.429,0.286,0.615,-0.65,0.008,1
25.672,0.161,0.137,43.959,1.072,1.342,13.086,37.4095,0.2115,0.369,0.72,0.47,-0.944,0.793,1.816,0.675,1
41.34,0.312,0.214,22.095,0.607,0.307,26.786,21.88,0.324,0.198,0.94,0.54,-0.36,2.823,0.436,-0.149,1
43.773,0.279,0.231,21.97,0.961,0.658,19.864,19.889,0.363,0.254,1.502,0.52,-0.04,0.856,0.126,0.286,1
41.1,0.308,0.251,31.925,1.505,0.332,11.465,15.0,0.445,0.398,0.577,0.384,-0.757,0.241,-0.103,0.075,1
36.883,0.249,0.187,18.059,0.525,0.948,31.203,48.975,0.39,0.244,0.294,0.277,-0.507,3.751,0.971,1.3,1
47.834,0.298,0.205,18.173,0.606,1.434,30.767,51.125,0.358,0.37,-0.034,0.329,-1.025,2.984,1.129,1.134,1
28.688,0.193,0.154,35.714,0.326,0.818,13.075,31.796,0.258,0.235,0.598,0.417,-0.324,-0.075,0.663,0.479,1
8.573,0.065,0.0645,49.562,1.102,0.734,26.492,23.894,0.426,0.302,1.0,0.47,0.412,0.879,0.475,0.032,1
36.391,0.297,0.186,15.047,0.353,-0.093,19.236,20.766,0.457,0.232,1.687,0.446,0.057,0.45,0.534,-0.84,1
49.193,0.121,0.239,15.456,1.431,0.204,27.313,30.639,0.413,0.382,1.672,0.415,0.346,1.289,0.987,-1.204,1
29.578,0.215,0.134,23.81,0.137,0.541,36.475,34.019,0.286,0.34,0.531,0.305,-1.113,4.877,0.279,1.309,1
37.626,0.261,0.244,46.98,0.863,0.219,22.69,7.076,0.293,0.264,1.199,0.41,0.317,0.354,-0.894,-0.113,1
33.328,0.194,0.164,47.067,0.141,1.18,32.816,12.54,0.233,0.221,0.767,0.486,0.336,2.379,-0.694,0.409,1
24.586,0.19,0.121,29.758,0.401,0.009,26.823,19.222,0.284,0.232,0.527,0.371,0.213,1.619,0.066,0.313,1
42.015,0.275,0.202,33.35,0.86,0.857,40.426,32.797,0.364,0.242,0.66,0.385,0.485,3.238,0.746,0.394,1
37.377,0.249,0.201,55.487,0.846,-0.195,19.03,37.621,0.332,0.242,1.586,0.398,-0.104,0.842,1.199,-0.737,1
39.818,0.226,0.205,45.77,1.349,0.229,19.375,46.467,0.262,0.289,1.12,0.415,-0.882,2.04,1.211,0.531,1
38.515,0.314,0.213,25.291,1.475,0.101,23.369,11.981,0.427,0.172,0.446,0.337,0.327,0.481,-0.38,0.061,1
26.319,0.169,0.132,24.9,0.162,0.661,34.274,20.128,0.253,0.173,0.472,0.329,0.205,2.984,0.267,0.047,1
33.185,0.265,0.231,33.859,0.484,0.494,5.496,15.071,0.35,0.192,0.428,0.424,-0.764,-1.599,-0.165,0.17,1
31.594,0.199,0.201,31.201,1.235,0.416,18.293,6.638,0.221,0.247,0.074,0.444,-0.29,1.093,-0.789,-0.279,1
22.325000000000003,0.306,0.136,29.308,1.302,0.656,8.191,28.91,0.193,0.255,1.149,0.4,-0.779,-0.62,0.835,-0.467,1
27.675,0.23,0.152,46.573,0.132,-0.104,19.472,17.222,0.328,0.255,1.215,0.401,-0.536,1.724,0.392,-1.243,1
32.253,0.211,0.168,51.203,1.204,-0.39,7.905,26.106,0.298,0.191,1.575,0.358,-1.78,-0.179,0.799,-1.133,1
25.508,0.194,0.155,37.225,0.253,0.305,15.234,14.6,0.283,0.175,0.546,0.437,-1.227,1.41,0.046,-0.265,1
30.492,0.219,0.194,23.383,0.841,0.65,5.878,24.6,0.281,0.207,0.421,0.321,-0.625,-1.738,0.644,-0.424,1
22.591,0.139,0.139,27.2325,1.844,0.746,15.539,30.168,0.384,0.17,1.279,0.481,-1.384,1.526,0.414,0.796,1
43.716,0.319,0.233,36.379,1.216,0.247,39.216,9.824,0.436,0.362,0.661,0.413,0.255,3.691,-0.794,0.176,1
30.196,0.236,0.175,45.194,0.205,0.283,27.077,5.177,0.326,0.197,1.112,0.411,0.383,1.11,-0.678,-0.818,1
39.942,0.294,0.221,41.965,1.328,0.5,22.62,6.746,0.394,0.357,0.908,0.422,0.059,1.203,-0.44,-0.897,1
48.677,0.308,0.219,37.582,0.767,1.38,42.779,38.8,0.34,0.262,0.804,0.401,-1.074,3.4505,0.303,1.675,1
30.01,0.181,0.149,33.422,0.602,0.754,37.253,5.439,0.245,0.211,0.572,0.4,0.588,2.416,-1.009,-0.305,1
28.94,0.183,0.157,26.242,0.703,0.664,21.442,29.985,0.274,0.179,0.404,0.355,0.221,0.422,0.672,0.273,1
33.472,0.198,0.204,33.954,1.145,1.049,11.149,8.614,0.254,0.212,0.393,0.43,-0.501,-0.214,-0.88,0.087,1
28.675,0.201,0.155,22.849,0.361,0.253,32.807,29.622,0.279,0.194,0.466,0.306,-0.105,3.402,-0.051,1.351,1
25.331,0.218,0.119,17.147,-0.12,0.341,35.844,23.966,0.282,0.283,-0.093,0.325,0.02,3.685,0.411,0.187,1
30.068,0.191,0.198,49.162,0.656,0.162,6.651,14.965,0.218,0.21,0.703,0.508,-0.631,-1.4,-0.483,0.497,1
16.9795,0.316,0.118,16.215,1.813,0.841,18.362,16.571,0.388,0.335,1.095,0.523,-0.203,0.926,0.076,-0.023,1
42.009,0.305,0.219,46.122,1.361,0.766,12.069,20.093,0.292,0.1505,0.515,0.509,-0.947,0.561,-0.084,0.595,1
35.193,0.239,0.161,10.646,0.909,0.917,31.176,47.413,0.388,0.401,0.032,0.204,-0.856,4.037,0.79,1.54,1
37.993,0.239,0.179,40.097,0.137,0.516,33.58,57.959,0.262,0.346,0.528,0.465,-1.08,4.503,1.329,1.215,1
28.573,0.185,0.156,42.994,0.413,-0.016,16.817,37.664,0.228,0.199,1.251,0.358,-0.672,1.355,1.055,0.054,1
31.825,0.212,0.179,49.945,0.31,0.53,13.274,31.325,0.288,0.222,0.899,0.489,-0.299,-0.078,0.892,-0.28,1
43.799,0.226,0.225,31.573,1.317,1.477,10.65,52.076,0.255,0.249,0.952,0.307,-1.341,0.437,1.257,0.902,1
43.703,0.299,0.223,47.973,1.375,0.708,21.925,22.926,0.345,0.393,1.495,0.346,-0.76,2.417,0.311,0.285,1
46.876,0.311,0.1325,48.019,1.725,0.318,19.916,25.025,0.405,0.371,0.682,0.504,-0.286,1.434,-0.208,1.133,1
26.866,0.213,0.178,22.879,0.33,0.654,10.336,18.831,0.221,0.25,0.069,0.367,-1.086,0.238,0.292,-0.205,1
32.981,0.249,0.201,41.562,0.868,0.095,18.425,11.541,0.308,0.275,1.002,0.4,-0.867,1.848,-0.304,-0.094,1
41.96,0.312,0.196,12.7875,0.562,0.722,34.266,4.478,0.371,0.298,1.652,0.451,0.624,1.73,-0.715,-0.999,1
19.817,0.123,0.119,27.144,0.12,0.813,17.222,45.964,0.176,0.38,1.527,0.5,-0.845,1.594,1.282,0.265,1
24.913,0.184,0.137,34.796,0.41,0.103,24.726,11.297,0.236,0.225,0.226,0.458,0.457,0.284,-0.404,0.003,1
28.529,0.181,0.156,44.264,0.473,0.562,19.464,18.7,0.195,0.261,1.191,0.385,-0.433,1.587,0.161,0.085,1
36.469,0.292,0.166,34.205,-0.226,1.408,30.032,23.637,0.43,0.254,0.367,0.435,-0.719,3.756,0.033,0.78,1
28.81,0.173,0.157,27.015,0.436,0.407,20.394,47.442,0.232,0.225,-0.056,0.419,-0.591,1.969,1.216,0.613,1
18.977,0.107,0.088,46.592,0.109,0.373,27.722,25.51,0.27,0.1905,1.308,0.38,-1.424,3.688,0.153,0.791,1
37.828,0.262,0.186,49.434,0.634,0.108,10.113,58.85,0.335,0.194,1.246,0.42,-0.845,-0.006,1.669,0.332,1
14.534,0.099,0.086,52.319,1.897,1.34,32.168,12.296,0.443,0.12,1.541,0.377,-0.537,3.943,1.872,0.468,1
46.176,0.316,0.251,24.459,1.132,0.472,7.251,11.745,0.436,0.293,1.568,0.544,-0.498,-1.49,-0.513,0.179,1
25.275,0.201,0.154,17.705,0.097,0.108,18.162,40.361,0.231,0.268,-0.011,0.321,-0.283,1.047,1.067,0.331,1
37.764,0.269,0.22,16.536,0.889,-0.624,12.13,20.104,0.341,0.205,1.848,0.422,-0.665,0.293,0.134,0.298,1
40.59,0.276,0.171,13.558,0.63,0.8,43.739,57.709,0.414,0.187,-0.034,0.271,-1.97,4.036,1.007,1.979,1
31.618,0.225,0.17,9.35,0.56,0.792,28.996,40.529,0.296,0.408,-0.41,0.257,-1.593,3.921,0.556,1.408,1
40.011,0.213,0.138,41.571,1.079,1.403,24.381,53.253,0.285,0.175,0.928,0.415,-1.23,3.069,0.81,2.018,1
20.116,0.318,0.25,18.984,1.343,0.913,27.167,27.7935,0.295,0.156,0.651,0.346,-0.93,3.405,1.65,1.259,1
42.725,0.274,0.227,16.774,0.848,1.275,20.722,58.703,0.295,0.348,0.063,0.299,-1.024,2.369,1.87,-0.496,1
38.118,0.252,0.152,16.731,0.823,1.65,32.194,37.298,0.367,0.35,0.206,0.275,-0.67,4.065,-0.093,2.071,1
44.606,0.259,0.183,13.076,1.054,1.471,41.388,54.94,0.451,0.35,0.311,0.17,-1.286,5.428,0.976,1.807,1
29.487,0.212,0.155,43.312,0.502,0.645,22.621,8.854,0.303,0.24,0.735,0.462,-0.646,2.446,-0.369,-0.47,1
48.877,0.307,0.085,44.256,1.985,0.37,13.536,16.177,0.324,0.374,0.963,0.432,-0.377,0.169,0.062,-0.049,1
10.2445,0.273,0.0765,31.796,1.602,1.0,16.903,43.476,0.253,0.29,0.519,0.392,-0.538,1.212,1.327,-0.242,1
32.561,0.211,0.164,17.381,0.231,0.232,31.792,5.038,0.247,0.242,1.891,0.411,0.422,1.93,-0.773,-0.662,1
25.801,0.205,0.148,22.177,0.12,0.04,12.279,46.11,0.249,0.245,0.536,0.283,-0.646,0.304,1.522,-1.67,1
26.313,0.182,0.151,22.348,0.274,1.015,16.529,22.242,0.243,0.177,0.304,0.329,-0.413,0.937,0.202,0.412,1
23.816,0.183,0.146,28.155,0.109,0.28,19.699,18.933,0.266,0.187,0.746,0.314,-1.384,2.309,-0.039,0.427,1
36.558,0.244,0.197,38.185,0.356,1.122,12.282,44.241,0.3,0.268,0.967,0.375,-0.98,0.635,1.117,0.581,1
24.344,0.1575,0.143,49.959,1.003,1.371,6.971,31.0475,0.404,0.303,1.266,0.421,-1.156,-0.634,1.795,0.887,1
31.166,0.189,0.165,35.069,0.454,0.924,15.515,39.486,0.215,0.211,0.494,0.426,-0.259,0.399,0.973,0.496,1
31.623,0.224,0.173,42.739,0.233,0.984,22.475,11.896,0.318,0.185,1.158,0.377,0.393,-0.013,-0.297,-0.05,1
48.796,0.322,0.201,49.732,0.266,1.843,43.314,26.513,0.103,0.32,1.38,0.394,0.638,3.274,0.689,-0.249,1
31.43,0.198,0.197,36.147,1.107,-0.022,23.56,9.005,0.23,0.255,0.574,0.424,0.839,-2.501,-0.975,0.185,1
20.5,0.1565,0.247,42.739,0.391,0.736,43.232,28.021,0.2285,0.345,0.709,0.461,-1.097,2.948,0.422,0.588,1
34.185,0.231,0.181,39.683,0.896,0.983,18.113,14.657,0.36,0.213,1.077,0.365,-0.235,0.939,-0.718,0.628,1
26.612,0.213,0.143,27.763,0.266,0.276,26.598,20.301,0.313,0.221,0.341,0.38,-0.162,2.478,0.292,0.012,1
28.329,0.189,0.152,50.472,0.438,0.545,18.194,10.088,0.24,0.226,0.956,0.484,0.132,-0.073,-0.688,0.132,1
37.799,0.286,0.202,22.778,0.554,0.686,38.878,24.871,0.368,0.332,0.339,0.328,-0.826,5.045,-0.361,1.247,1
32.912,0.198,0.15,42.914,0.593,1.114,20.964,30.408,0.246,0.245,1.164,0.377,-1.108,2.462,0.802,-0.056,1
27.808,0.211,0.11,22.284,0.12,0.556,35.198,36.105,0.312,0.312,0.217,0.341,-1.435,4.796,0.57,1.035,1
36.376,0.247,0.226,51.902,0.892,0.264,18.262,10.439,0.242,0.305,1.306,0.43,-0.3,1.108,-0.166,-0.6,1
33.611,0.248,0.174,53.333,0.406,-0.044,31.564,13.296,0.339,0.305,1.254,0.453,0.1,2.789,-0.268,0.094,1
43.383,0.272,0.201,39.619,1.513,1.014,4.993,48.898,0.336,0.331,0.705,0.435,-0.834,-1.686,1.341,0.391,1
22.084,0.1555,0.129,22.095,1.277,1.129,18.48,13.666,0.1965,0.198,1.213,0.39,-1.007,1.944,0.069,-0.53,1
27.035,0.205,0.143,43.171,0.114,-0.083,13.368,36.387,0.33,0.21,0.881,0.437,-0.291,-0.076,0.759,0.707,1
35.116,0.234,0.193,12.997,0.563,0.258,16.493,27.392,0.284,0.275,1.597,0.432,-0.687,1.3,0.802,-0.65,1
29.573,0.179,0.137,25.03,-0.187,1.026,36.698,33.482,0.232,0.214,0.399,0.343,-0.762,4.77,0.24,1.319,1
43.068,0.318,0.191,31.43,1.226,1.357,16.801,34.356,0.4,0.358,0.23,0.428,-1.541,1.794,0.568,0.893,1
36.9,0.271,0.232,40.399,1.325,0.029,15.724,4.13,0.256,0.381,0.494,0.471,0.012,-0.309,-1.418,-0.327,1
24.724,0.1605,0.1405,20.2295,1.104,0.861,27.375,34.538,0.331,0.183,0.566,0.349,-1.242,3.571,0.774,0.498,1
24.451,0.141,0.112,48.809,0.413,0.103,9.345,35.431,0.204,0.143,1.177,0.43,-0.696,-0.404,1.037,-0.208,1
20.6835,0.299,0.246,19.924,0.962,0.632,22.613,40.544,0.358,0.245,1.986,0.506,0.346,0.223,0.796,0.974,1
34.773,0.195,0.173,23.129,0.807,0.53,15.017,37.4095,0.291,0.227,0.395,0.323,-0.082,-0.205,1.908,0.882,1
35.945,0.225,0.185,9.529,0.466,0.125,25.216,22.673,0.375,0.166,1.817,0.46,0.198,1.342,0.667,-1.343,1
39.631,0.291,0.218,34.68,0.74,0.615,27.38,33.127,0.313,0.172,0.17,0.463,-0.925,3.437,0.603,0.724,1
27.826,0.173,0.143,55.747,1.069,0.389,7.823,38.608,0.219,0.353,1.23,0.477,-0.647,-0.944,1.098,0.014,1
30.924,0.206,0.194,30.673,0.986,0.288,16.764,19.705,0.211,0.258,0.656,0.359,0.119,-0.412,0.349,-0.235,1
29.973,0.21,0.149,23.836,0.123,0.916,30.317,31.199,0.296,0.241,0.577,0.296,-1.269,4.079,0.06,1.362,1
32.829,0.226,0.187,23.479,1.319,0.314,3.653,34.679,0.377,0.23,0.312,0.34,-0.656,-3.054,0.932,0.075,1
43.832,0.295,0.245,50.58,1.34,0.634,5.191,28.087,0.385,0.286,0.841,0.502,-1.221,-1.181,0.167,0.984,1
33.198,0.267,0.204,50.4,0.519,0.204,15.16,7.708,0.386,0.24,0.573,0.529,-0.211,0.197,-0.686,-0.206,1
37.407,0.229,0.191,23.471,1.15,0.95,16.629,49.047,0.308,0.337,0.437,0.319,-0.774,1.42,1.061,1.121,1
29.924,0.156,0.121,13.004,0.001,0.29,12.386,42.6,0.183,0.244,1.823,0.495,-1.221,0.791,1.167,0.268,1
21.722,0.207,0.113,38.535,-0.074,-0.067,19.765,4.669,0.274,0.285,1.135,0.339,-0.295,1.418,-1.073,-0.407,1
39.186,0.208,0.22,53.168,0.852,0.06,40.727,17.826,0.228,0.206,1.233,0.456,0.942,1.878,0.113,0.069,1
41.121,0.288,0.195,55.581,0.173,1.789,22.345,11.17,0.169,0.169,1.316,0.459,-0.325,1.975,-0.362,-0.067,1
27.464,0.212,0.173,48.377,-0.161,0.193,20.178,8.928,0.305,0.2,1.299,0.4,0.058,0.662,-0.237,-0.815,1
25.672,0.161,0.137,51.031,2.016,0.021,11.609,48.535,0.2115,0.2415,1.097,0.465,-1.504,0.697,1.326,0.409,1
36.604,0.21,0.195,22.8515,1.016,0.602,19.193,15.509,0.268,0.281,1.324,0.496,0.158,0.098,-0.298,0.379,1
34.853,0.265,0.192,13.388,0.549,0.26,36.844,39.549,0.309,0.187,-0.187,0.29,-1.31,4.969,0.503,1.415,1
27.509,0.223,0.167,47.67,0.431,-0.344,13.642,9.442,0.298,0.228,1.1,0.436,-0.317,0.068,-0.162,-0.947,1
33.618,0.252,0.198,38.691,0.381,0.451,11.312,38.464,0.325,0.236,0.83,0.407,-0.875,0.326,0.848,0.689,1
49.195,0.308,0.231,21.649,1.414,0.597,14.086,52.172,0.305,0.1595,0.88,0.557,-0.795,0.889,1.524,0.098,1
45.338,0.295,0.199,18.984,0.492,0.488,23.854,27.7935,0.311,0.156,0.677,0.346,-0.401,2.372,1.607,1.195,1
36.957,0.275,0.163,17.493,0.338,1.029,37.907,43.128,0.385,0.262,-0.149,0.335,-1.727,5.126,0.543,1.65,1
47.467,0.26,0.0935,33.027,1.552,0.762,12.293,45.665,0.219,0.242,0.433,0.416,-0.257,-0.459,1.346,-0.012,1
24.789,0.161,0.123,47.805,0.11,0.826,15.198,9.98,0.229,0.185,1.101,0.437,-0.024,-0.346,-0.411,-0.179,1
35.654,0.232,0.249,19.016,1.096,0.463,6.84,34.52,0.228,0.218,-0.135,0.349,-0.412,-1.946,1.03,-0.33,1
36.591,0.199,0.165,43.718,0.572,-0.429,38.588,57.107,0.273,0.199,1.247,0.366,1.476,-0.782,1.785,-0.333,1
33.407,0.228,0.173,23.898,0.624,0.893,9.317,52.49,0.215,0.321,0.116,0.371,-0.703,-0.403,1.364,0.657,1
32.791,0.171,0.164,55.008,1.072,0.672,14.157,20.894,0.181,0.254,1.221,0.473,-0.229,-0.007,0.559,-1.009,1
47.989,0.295,0.185,55.589,0.929,1.175,26.11,60.683,0.293,0.136,1.112,0.496,-1.739,3.437,1.241,1.645,1
29.137,0.197,0.164,51.765,0.553,0.347,15.048,11.515,0.231,0.224,1.112,0.468,-0.168,0.058,-1.033,0.479,1
26.236,0.211,0.152,33.611,0.182,0.383,21.217,13.327,0.316,0.221,0.413,0.424,-0.219,1.566,-0.234,0.053,1
32.389,0.249,0.202,32.386,1.229,-0.192,17.1,7.484,0.277,0.351,0.432,0.411,-0.308,0.87,-0.749,-0.175,1
26.147,0.143,0.132,31.237,0.763,0.902,16.826,20.037,0.174,0.217,0.885,0.319,-0.65,1.334,-0.289,0.796,1
40.17,0.284,0.213,39.458,0.998,0.994,8.266,35.843,0.386,0.302,0.505,0.462,-0.848,-0.523,0.88,0.36,1
45.349,0.291,0.233,23.1795,1.176,0.801,25.439,16.052,0.313,0.179,1.55,0.456,-0.26,2.436,-0.359,0.492,1
41.754,0.264,0.1445,28.307,1.366,1.181,11.813,16.762,0.31,0.254,0.346,0.384,-0.157,-0.91,0.281,-0.597,1
27.997,0.196,0.142,26.575,1.054,0.029,24.962,18.728,0.314,0.295,0.433,0.353,-0.165,2.166,-0.026,0.387,1
40.836,0.248,0.226,32.851,1.134,1.103,23.107,30.212,0.284,0.275,0.577,0.393,-0.582,2.47,0.455,0.732,1
29.736,0.239,0.209,37.343,0.692,-0.564,10.062,11.106,0.301,0.249,0.706,0.415,-0.945,0.071,0.011,-1.187,1
28.312,0.23,0.147,22.493,0.017,0.496,33.805,22.355,0.327,0.281,0.43,0.308,-0.159,3.682,0.495,-0.261,1
34.515,0.224,0.186,17.272,0.913,0.653,25.136,45.71,0.281,0.246,0.164,0.29,0.171,1.407,1.387,-0.197,1
40.13,0.308,0.218,28.937,0.736,0.185,36.814,30.348,0.385,0.409,0.612,0.348,-0.19,4.222,0.549,0.575,1
31.2,0.226,0.149,24.569,1.078,0.713,20.636,24.786,0.354,0.205,0.483,0.324,0.61,-1.884,0.493,0.102,1
15.675,0.296,0.098,39.168,1.245,1.025,7.963,61.439,0.369,0.27,0.828,0.412,-0.991,-0.47,1.721,0.47,1
40.11,0.264,0.196,44.372,1.158,1.196,23.818,12.836,0.357,0.304,1.102,0.406,0.517,-0.212,-0.597,0.371,1
32.347,0.267,0.165,18.939,0.709,0.322,32.491,25.226,0.38,0.322,0.289,0.29,-0.589,4.04,-0.444,1.334,1
34.908,0.232,0.194,34.687,0.914,1.044,9.49,26.282,0.276,0.234,0.803,0.373,-0.777,-0.251,0.141,0.868,1
48.905,0.294,0.234,17.238,1.342,1.111,31.078,10.84,0.302,0.385,1.33,0.514,0.352,2.012,-0.597,0.147,1
27.826,0.173,0.143,55.076,1.953,1.917,8.77,60.218,0.219,0.326,1.157,0.485,-1.085,-0.169,1.646,0.545,1
37.139,0.236,0.225,20.342,1.319,-0.113,10.122,54.41,0.347,0.222,0.077,0.339,-0.521,-0.473,1.688,-0.333,1
46.157,0.31,0.224,29.696,1.286,1.092,20.338,51.091,0.1475,0.264,0.549,0.367,-0.581,1.947,1.636,-0.785,1
32.475,0.214,0.176,45.975,0.712,0.912,5.033,21.14,0.332,0.257,1.325,0.37,-1.197,-1.26,0.346,-0.009,1
32.633,0.212,0.206,54.015,0.587,-0.824,23.773,17.71,0.278,0.209,1.103,0.486,0.498,-0.145,0.359,-0.737,1
39.97,0.26,0.174,15.734,0.468,0.744,42.284,39.565,0.286,0.282,-0.347,0.334,-1.46,4.201,0.98,1.309,1
29.926,0.247,0.219,21.812,0.754,0.015,6.484,15.809,0.277,0.225,0.185,0.34,-0.617,-1.504,0.221,-0.59,1
19.774,0.128,0.1095,17.95,1.3,1.381,24.488,49.265,0.399,0.162,1.836,0.304,0.007,3.172,1.091,1.068,1
46.13,0.286,0.098,48.449,2.069,-0.294,28.145,5.849,0.364,0.303,0.63,0.512,0.572,0.635,-0.821,-0.397,1
37.044,0.269,0.205,35.485,1.167,0.191,27.139,18.365,0.386,0.19,0.494,0.429,0.029,2.153,-0.156,0.511,1
38.445,0.225,0.187,33.235,1.055,1.437,19.847,31.718,0.306,0.185,0.305,0.435,0.194,0.132,0.463,0.849,1
35.019,0.213,0.195,38.34,0.322,1.761,17.694,12.133,0.251,0.181,0.501,0.453,-0.294,0.963,-0.772,0.419,1
20.6835,0.329,0.121,19.924,1.146,1.182,6.471,19.044,0.366,0.359,1.293,0.524,-1.622,-0.607,-0.081,0.491,1
45.683,0.322,0.135,41.601,0.78,0.984,28.587,23.928,0.407,0.334,0.595,0.468,0.054,2.372,0.408,0.191,1
28.338,0.181,0.131,37.701,0.797,0.826,14.848,22.511,0.257,0.21,0.753,0.411,-0.795,1.054,0.4,0.037,1
38.117,0.257,0.228,43.689,1.501,-0.322,18.518,13.828,0.246,0.382,0.943,0.431,-0.219,0.993,-0.039,-0.215,1
43.174,0.269,0.243,43.826,1.379,0.975,22.163,13.25,0.317,0.315,0.527,0.492,0.378,-0.024,-0.346,0.181,1
28.758,0.212,0.195,30.974,0.556,-0.296,15.963,26.247,0.175,0.302,0.549,0.379,-0.257,0.502,0.714,-0.405,1
30.304,0.16,0.173,30.463,0.984,0.074,16.622,44.808,0.182,0.172,0.564,0.372,-0.122,0.327,1.187,0.443,1
42.097,0.306,0.087,37.524,0.862,0.465,29.394,13.067,0.4,0.284,0.291,0.472,-0.158,2.926,-0.211,-0.015,1
25.672,0.161,0.137,47.405,1.621,1.708,8.819,37.4095,0.2115,0.271,0.722,0.494,-1.635,0.048,1.658,1.094,1
33.844,0.191,0.144,18.014,0.481,0.896,18.742,33.0,0.274,0.24,1.888,0.396,-0.215,1.029,0.683,0.551,1
39.49,0.264,0.229,48.072,0.843,0.745,21.462,19.779,0.303,0.279,0.832,0.485,-0.137,1.441,0.115,0.295,1
34.009,0.259,0.173,54.511,0.863,-0.001,21.43,11.511,0.303,0.37,1.223,0.469,-0.187,1.547,-0.365,-0.015,1
45.988,0.293,0.247,25.481,1.11,0.723,30.051,53.647,0.333,0.272,0.36,0.354,-0.452,3.484,1.193,1.19,1
34.429,0.256,0.175,20.915,0.436,0.68,29.923,43.091,0.372,0.401,0.453,0.283,-0.855,3.831,0.602,1.542,1
