IMDScore,IncDepriv,EmpDepriv,EduSklDepriv,HealthDepriv,CrimScore,HousServDepriv,LivEnvDepriv,ChildIncDepriv,OldPplIncDepriv,ChildYPDepriv,AdultSklDepriv,GeoBarDepriv,WiderBarDepriv,IndoorDepriv,OutdoorDepriv,Cluster
18.819,0.134,0.097,32.114,-0.315,-0.146,19.814,29.318,0.151,0.173,0.612,0.381,0.219,0.024,0.914,-0.964,2
21.786,0.176,0.156,18.903,0.29,0.101,12.775,15.529,0.169,0.236,0.002,0.333,-0.692,0.484,0.094,-0.223,2
13.492,0.1,0.069,9.879,0.034,0.244,23.899,13.882,0.129,0.15,-0.614,0.285,0.085,1.399,-0.368,0.278,2
12.116,0.105,0.09,17.016,-0.349,-0.58,12.793,14.356,0.115,0.145,0.147,0.29,-0.133,-0.682,0.046,-0.313,2
15.107,0.093,0.1,20.665,-0.445,-0.194,30.499,6.324,0.125,0.097,0.474,0.275,1.125,-1.596,-0.978,-0.173,2
23.547,0.157,0.118,28.066,0.494,-0.286,36.978,6.0,0.194,0.219,0.475,0.362,1.23,-0.019,-0.457,-1.199,2
19.854,0.161,0.14,33.317,0.038,-0.718,15.999,7.634,0.183,0.193,0.874,0.344,-0.523,0.986,-0.347,-0.887,2
16.888,0.108,0.102,28.572,-0.191,-0.36,29.693,4.16,0.13,0.121,0.629,0.342,1.073,-1.558,-0.77,-0.989,2
24.818,0.198,0.193,23.933,0.121,-0.592,26.482,4.442,0.272,0.164,0.329,0.342,0.759,-0.671,-0.715,-1.017,2
16.579,0.09,0.099,17.078,-0.156,0.634,24.24,14.003,0.079,0.089,-0.438,0.356,0.138,1.318,0.082,-0.49,2
12.679,0.084,0.069,24.416,-0.758,-0.586,31.864,6.036,0.131,0.09,0.434,0.33,1.002,-0.411,-0.498,-0.991,2
11.952,0.082,0.098,19.196,0.124,-0.602,10.793,4.602,0.113,0.099,0.003,0.336,0.037,-2.289,-1.237,-0.319,2
18.86,0.133,0.134,28.277,0.221,-1.061,19.21,10.891,0.208,0.125,0.544,0.353,0.152,0.121,-0.104,-0.671,2
20.618,0.201,0.132,31.714,-0.38,0.011,15.618,5.222,0.3,0.201,0.884,0.325,-0.582,0.981,-0.719,-0.706,2
18.842,0.124,0.121,15.491,0.413,-0.705,4.9,40.309,0.181,0.151,-0.094,0.306,-0.791,-1.816,1.023,0.454,2
21.876,0.15,0.13,30.006,0.105,0.44,23.608,7.575,0.182,0.19,0.432,0.387,0.18,1.049,-0.633,-0.292,2
17.245,0.115,0.129,18.388,-0.018,-0.306,26.439,6.265,0.138,0.1,-0.013,0.329,0.652,-0.151,-0.607,-0.626,2
14.251,0.105,0.098,10.025,-0.332,0.568,7.996,21.224,0.133,0.145,-1.137,0.312,-0.561,-1.06,0.237,0.239,2
15.379,0.101,0.113,32.712,0.655,-0.064,24.195,3.909,0.349,0.135,0.315,0.429,0.218,1.054,-0.8445,-0.224,2
18.542,0.155,0.124,19.192,-0.258,-0.818,22.325,24.778,0.168,0.19,0.22,0.306,0.582,-0.999,0.75,-1.164,2
14.206,0.127,0.09,18.52,-0.172,0.099,10.677,12.413,0.112,0.202,0.222,0.296,-0.529,-0.292,0.047,-0.803,2
14.433,0.138,0.098,20.379,-0.071,-0.272,11.302,6.309,0.202,0.162,0.257,0.314,-0.054,-1.525,-0.577,-0.67,2
13.974,0.088,0.075,21.176,0.042,-0.19,28.38,3.286,0.131,0.078,0.54,0.267,0.906,-0.9,-1.702,-0.411,2
17.566,0.143,0.094,27.684,-0.002,0.129,12.835,17.392,0.154,0.219,0.327,0.381,-0.328,-0.119,0.155,-0.076,2
19.34,0.108,0.096,23.849,-0.09,-1.328,40.004,21.617,0.122,0.117,0.26,0.352,1.82,-3.674,0.426,-0.163,2
22.397,0.139,0.119,17.357,0.073,0.039,34.088,30.64,0.127,0.192,0.101,0.301,1.086,-0.195,0.879,-0.34,2
14.823,0.09,0.099,15.153,-0.633,-0.251,29.793,18.768,0.119,0.101,0.054,0.279,0.942,-0.677,0.442,-0.931,2
12.409,0.102,0.062,30.005,-0.673,-0.525,24.136,5.511,0.205,0.079,0.567,0.367,0.719,-1.211,-0.623,-0.828,2
22.212,0.139,0.137,47.764,0.338,-0.052,6.357,10.337,0.171,0.168,1.077,0.441,-0.616,-1.554,-0.449,-0.07,2
18.494,0.129,0.109,31.674,-0.409,-0.507,31.279,7.433,0.177,0.134,1.047,0.28,0.895,0.001,-0.872,-0.075,2
14.175,0.103,0.11,9.792,0.356,-0.415,17.355,7.994,0.142,0.082,-0.575,0.28,0.349,-1.369,-0.808,-0.043,2
16.348,0.122,0.093,21.261,0.377,-1.118,24.346,9.751,0.068,0.204,-0.358,0.391,0.602,-0.488,-0.743,0.135,2
19.754,0.106,0.118,29.687,0.098,0.652,20.809,8.8,0.222,0.077,0.124,0.425,0.601,-1.725,-0.761,0.026,2
19.285,0.073,0.066,20.998,-0.402,-0.855,46.238,42.293,0.087,0.112,0.379,0.3,1.761,-0.128,1.348,-0.677,2
16.094,0.143,0.099,15.421,-0.016,-1.046,28.292,8.467,0.197,0.212,0.228,0.249,0.974,-1.43,-1.034,0.152,2
17.044,0.159,0.104,23.679,-0.093,-0.447,16.208,14.358,0.238,0.186,0.524,0.305,-0.191,0.41,0.157,-0.7,2
14.523,0.105,0.11,12.85,0.469,-0.297,7.046,10.003,0.11,0.145,-0.295,0.295,-0.413,-1.843,-0.612,0.054,2
19.19,0.147,0.097,18.505,-0.376,0.191,32.574,17.987,0.21,0.19,-0.181,0.349,0.382,2.195,-0.311,0.634,2
16.932,0.123,0.093,31.318,0.112,-0.028,18.632,6.852,0.181,0.16,0.834,0.332,-0.291,1.175,-0.347,-1.313,2
13.714,0.097,0.105,15.532,0.331,-0.468,11.407,8.937,0.117,0.097,-0.113,0.308,-0.552,-0.064,-0.372,-0.445,2
10.21,0.092,0.085,18.013,-0.598,-0.654,14.507,5.671,0.117,0.089,0.357,0.263,0.073,-0.908,-0.889,-0.361,2
16.184,0.089,0.105,13.98,0.411,0.584,15.583,9.567,0.104,0.096,-0.576,0.332,0.318,-1.929,-0.526,-0.087,2
21.473,0.149,0.106,17.096,0.02,1.1,22.24,14.796,0.2,0.175,-0.314,0.346,-0.388,2.051,-0.397,0.403,2
20.534,0.181,0.151,18.578,-0.013,-0.37,19.578,13.369,0.275,0.151,0.36,0.271,0.242,-0.146,0.024,-0.454,2
21.134,0.114,0.13,15.389,0.128,0.102,33.588,23.203,0.121,0.149,-0.289,0.325,0.521,1.951,0.103,0.65,2
18.959,0.143,0.141,25.293,-0.11,-0.211,15.996,13.817,0.146,0.155,0.24,0.369,-0.298,0.597,-0.295,0.189,2
18.175,0.142,0.149,8.887,0.46,0.053,12.107,6.39,0.131,0.169,-0.553,0.265,0.036,-1.63,-1.664,0.075,2
11.885,0.125,0.086,16.811,-0.642,-0.246,8.547,10.955,0.2,0.144,0.086,0.296,-0.216,-1.967,-0.04,-0.945,2
19.76,0.156,0.124,13.792,0.291,0.426,23.372,4.946,0.245,0.072,-0.097,0.284,0.483,-0.18,-1.881,-0.092,2
21.654,0.156,0.153,29.538,-0.061,0.639,7.072,7.897,0.253,0.116,0.295,0.403,-0.465,-1.659,-1.22,0.158,2
25.38,0.17,0.176,31.519,0.666,0.097,17.484,5.621,0.244,0.172,0.433,0.402,0.382,-1.538,-0.518,-1.123,2
13.925,0.11,0.091,12.196,0.225,0.076,19.585,2.211,0.226,0.093,-0.558,0.31,0.486,-1.407,-1.096,-1.231,2
17.44,0.082,0.09,18.95,-0.942,0.937,35.289,7.029,0.098,0.099,0.15,0.314,1.336,-1.092,-0.598,-0.447,2
21.033,0.151,0.101,25.035,0.483,-0.429,34.853,4.546,0.172,0.265,0.241,0.367,0.714,1.545,-0.748,-0.878,2
24.546,0.152,0.126,49.647,0.589,-0.147,21.188,8.847,0.291,0.118,0.949,0.479,0.459,-0.686,-0.97,0.164,2
23.742,0.191,0.134,19.924,0.628,0.167,22.814,12.826,0.321,0.17,0.183,0.32,0.642,-1.204,-1.253,0.669,2
26.462,0.195,0.148,31.182,0.481,0.462,24.956,8.994,0.249,0.213,0.435,0.399,0.486,0.218,-0.155,-1.228,2
11.364,0.085,0.081,16.344,-0.313,-0.068,10.447,15.479,0.097,0.122,-0.438,0.348,-0.894,0.124,-0.498,0.556,2
15.622,0.085,0.1,36.489,0.096,-0.837,22.498,0.799,0.075,0.116,0.788,0.393,0.557,-0.805,-1.542,-1.561,2
23.67,0.183,0.179,11.108,0.506,-0.024,27.312,1.259,0.281,0.163,-0.748,0.309,0.901,-1.245,-1.578,-1.131,2
23.708,0.182,0.156,16.365,0.461,-0.032,21.877,21.014,0.278,0.179,-0.081,0.314,0.165,0.719,0.505,-0.588,2
25.747,0.144,0.16,24.384,0.861,0.912,10.379,11.385,0.159,0.176,-0.114,0.401,-0.439,-0.563,-0.854,0.387,2
14.974,0.128,0.096,10.054,-0.29,0.104,20.051,19.461,0.173,0.135,-0.207,0.242,-0.459,1.731,0.153,0.192,2
18.068,0.116,0.081,16.41,-0.353,-0.686,37.682,31.842,0.148,0.125,0.086,0.291,1.147,0.479,1.043,-1.496,2
14.985,0.126,0.11,15.098,-0.224,-0.385,8.63,24.777,0.196,0.137,0.106,0.269,-0.554,-0.86,0.651,-0.422,2
17.772,0.094,0.086,34.022,-0.629,0.838,18.038,19.608,0.15,0.099,0.365,0.434,0.307,-0.885,0.425,-0.557,2
18.26,0.106,0.113,22.255,-0.167,-0.734,28.722,27.37,0.161,0.098,0.683,0.246,0.909,-0.816,0.832,-0.903,2
20.781,0.133,0.119,25.541,0.15,0.454,19.725,20.788,0.165,0.163,0.369,0.353,0.18,0.154,0.333,-0.022,2
14.266,0.105,0.081,21.726,-0.306,0.174,25.08,2.894,0.221,0.1,0.345,0.315,0.748,-1.064,-1.505,-0.562,2
13.591,0.083,0.077,9.077,0.348,0.166,8.518,29.083,0.103,0.103,-0.751,0.283,-0.275,-1.72,0.533,0.485,2
21.17,0.2,0.127,24.978,0.209,-0.089,13.95,12.567,0.31,0.227,0.616,0.303,-0.837,0.898,-0.112,-0.27,2
17.717,0.132,0.098,10.949,0.531,0.153,18.85,19.697,0.149,0.185,0.001,0.219,-0.216,1.059,-0.009,0.464,2
14.276,0.102,0.068,32.056,-0.266,-1.424,27.764,9.547,0.118,0.135,0.886,0.329,1.069,-2.533,-0.178,-0.835,2
14.979,0.14,0.112,6.092,0.43,-0.613,13.466,9.675,0.084,0.188,-0.685,0.23,0.142,-1.666,-0.224,-0.628,2
13.737,0.104,0.079,28.328,-0.565,0.206,16.066,9.256,0.162,0.07,0.357,0.383,-0.25,0.512,-0.657,-0.004,2
18.225,0.137,0.111,19.327,-0.236,-0.416,32.465,11.021,0.171,0.166,0.385,0.276,0.556,1.617,0.021,-1.339,2
20.178,0.167,0.115,27.126,-0.235,-0.001,28.467,6.603,0.247,0.173,0.53,0.343,0.47,1.088,-0.585,-0.57,2
21.479,0.139,0.108,55.919,0.101,-0.527,8.815,19.528,0.207,0.159,1.247,0.475,-0.88,-0.318,0.287,-0.084,2
16.771,0.161,0.116,21.67,-0.089,0.019,10.579,3.955,0.2,0.164,0.258,0.329,-0.102,-1.593,-1.018,-0.634,2
15.592,0.071,0.086,17.14,-0.551,0.558,30.554,18.05,0.103,0.077,0.001,0.313,0.262,2.174,-0.389,0.702,2
13.075,0.106,0.093,23.604,-0.239,-0.819,12.619,16.517,0.098,0.144,0.343,0.336,-0.51,0.184,0.382,-2.01,2
15.681,0.101,0.081,20.02,-0.873,-0.542,31.872,28.175,0.12,0.113,0.564,0.242,1.052,-0.656,0.794,-0.408,2
22.209,0.182,0.144,25.596,0.038,0.185,14.316,19.3,0.292,0.132,0.326,0.36,-0.322,0.248,0.218,0.043,2
19.4655,0.1255,0.114,15.6965,1.795,0.9,20.8,30.282,0.1495,0.155,1.781,0.516,-0.279,1.592,0.511,0.64,2
12.441,0.098,0.084,11.29,-0.196,-0.999,17.113,27.029,0.151,0.123,-0.003,0.227,0.231,-0.807,0.851,-1.359,2
22.479,0.138,0.097,11.999,-0.213,1.416,30.792,14.6,0.289,0.085,-0.11,0.259,0.864,0.013,-0.495,0.47,2
22.867,0.11,0.108,18.909,0.071,-0.824,43.709,38.069,0.144,0.111,0.149,0.313,1.866,-1.55,1.224,-0.818,2
15.935,0.134,0.138,16.467,0.237,-0.759,9.485,2.423,0.175,0.144,0.145,0.283,-0.59,-0.534,-1.256,-0.876,2
19.499,0.13,0.096,29.037,0.218,-0.806,30.869,16.341,0.164,0.158,0.892,0.29,0.917,-0.227,0.344,-1.229,2
12.674,0.076,0.098,16.664,0.021,-0.497,20.447,8.841,0.11,0.072,-0.054,0.314,0.511,-1.231,-0.35,-0.515,2
16.843,0.11,0.107,19.138,-0.229,0.091,21.846,22.479,0.129,0.126,-0.137,0.351,-0.293,1.822,0.466,-0.146,2
10.417,0.093,0.078,19.514,-0.25,-0.433,9.208,5.114,0.107,0.141,0.055,0.333,-0.497,-0.792,-0.805,-0.593,2
13.131,0.11,0.106,15.16,-0.133,-1.048,19.636,6.53,0.107,0.097,-0.044,0.294,0.222,-0.043,-1.058,-0.091,2
17.282,0.1,0.133,12.112,0.305,0.554,11.773,11.268,0.07,0.105,-0.227,0.277,0.092,-2.131,-0.185,-0.361,2
12.873,0.067,0.095,18.437,0.205,-0.098,19.533,2.746,0.081,0.085,-0.142,0.344,0.65,-3.106,-0.927,-1.351,2
14.335,0.095,0.081,18.513,-0.255,0.501,16.64,17.038,0.139,0.088,-0.21,0.352,-0.146,0.397,0.104,-0.017,2
23.196,0.123,0.097,21.833,0.09,-0.95,35.18,52.821,0.159,0.134,0.203,0.338,1.189,-0.33,1.699,-0.813,2
20.037,0.133,0.11,25.458,0.011,-0.154,28.984,19.782,0.225,0.103,0.774,0.272,0.433,1.338,-0.208,0.694,2
20.0,0.133,0.121,26.758,0.02,0.473,11.455,22.918,0.172,0.194,0.363,0.367,-0.208,-0.852,0.238,0.423,2
17.965,0.124,0.095,25.49,0.083,0.115,25.744,9.735,0.181,0.198,0.322,0.36,0.63,-0.222,-0.341,-0.34,2
19.12,0.119,0.137,31.441,0.104,-0.525,24.11,2.684,0.162,0.143,0.187,0.433,0.599,-0.543,-0.964,-1.267,2
18.569,0.132,0.108,22.59,0.1,0.718,11.482,11.295,0.233,0.126,0.249,0.34,0.034,-1.907,0.003,-1.029,2
17.158,0.156,0.103,11.002,-0.444,0.538,21.783,13.744,0.214,0.201,-0.407,0.282,-0.38,1.956,-0.369,0.262,2
26.286,0.157,0.161,16.885,0.754,0.436,18.043,34.551,0.164,0.19,0.234,0.272,0.444,-1.748,1.024,-0.283,2
13.644,0.14,0.095,17.25,-0.92,0.214,12.058,8.703,0.204,0.112,0.248,0.274,-0.114,-0.984,-0.348,-0.552,2
18.109,0.147,0.115,19.909,0.022,-0.07,23.12,8.96,0.222,0.14,0.317,0.298,0.061,1.296,-0.374,-0.436,2
26.932,0.193,0.185,19.533,0.767,-0.474,31.09,3.952,0.264,0.169,-0.05,0.346,0.701,0.788,-1.375,-0.377,2
15.409,0.088,0.096,22.867,-0.407,-0.245,32.485,6.483,0.116,0.115,0.381,0.322,1.031,-0.358,-0.368,-1.494,2
10.607,0.082,0.06,24.195,-0.195,-0.272,13.804,7.928,0.14,0.127,0.685,0.276,-0.064,-0.608,-1.535,0.239,2
18.863,0.127,0.09,18.774,-0.586,0.269,37.936,15.789,0.212,0.085,0.396,0.265,0.685,2.217,-0.052,0.092,2
15.358,0.103,0.097,24.566,0.214,-0.194,6.972,17.447,0.139,0.111,0.132,0.376,-0.263,-2.657,-0.71,0.866,2
17.533,0.117,0.106,19.598,0.335,0.364,14.124,14.154,0.146,0.14,-0.115,0.353,0.069,-1.023,-0.183,0.085,2
16.366,0.108,0.071,26.482,-0.131,0.243,27.659,12.578,0.205,0.116,0.561,0.331,0.19,1.851,0.063,-0.822,2
13.111,0.096,0.074,18.733,-0.018,0.171,9.697,17.878,0.131,0.127,0.43,0.256,-0.08,-2.127,0.281,-0.346,2
10.198,0.09,0.087,17.938,-0.355,-0.983,10.466,7.608,0.102,0.145,0.173,0.297,-0.078,-1.77,-0.306,-1.091,2
20.478,0.152,0.145,20.796,0.082,-0.42,23.841,15.132,0.198,0.179,-0.487,0.396,0.312,0.647,-0.047,-0.003,2
12.475,0.105,0.087,22.459,-0.579,-1.117,23.527,4.943,0.091,0.15,0.737,0.233,0.815,-2.261,-0.93,-0.479,2
18.928,0.104,0.108,33.086,0.27,0.032,18.476,17.849,0.156,0.121,0.275,0.437,0.139,-0.023,-0.722,0.905,2
25.528,0.111,0.093,30.467,-0.543,-0.829,18.2695,54.339,0.173,0.122,0.938,0.297,0.3205,-1.667,1.792,-1.42,2
18.004,0.095,0.109,24.136,0.48,-1.016,31.974,3.573,0.1,0.16,0.73,0.264,1.033,-0.525,-0.927,-0.888,2
19.99,0.157,0.128,29.495,0.479,-0.333,14.717,4.499,0.211,0.166,0.753,0.328,-0.474,0.629,-1.1,-0.421,2
21.347,0.18,0.134,42.832,-0.094,-0.705,16.534,7.032,0.214,0.222,0.837,0.443,-0.603,1.22,-0.547,-0.535,2
16.74,0.061,0.058,24.594,-0.781,0.223,45.972,15.797,0.087,0.087,0.152,0.374,1.778,-0.287,-0.136,0.217,2
13.903,0.104,0.1,23.913,-0.205,-0.668,14.984,12.512,0.111,0.138,0.138,0.369,-0.139,-0.05,-0.243,-0.042,2
19.917,0.092,0.089,13.717,-0.485,-0.291,18.2695,32.199,0.143,0.096,-0.347,0.311,0.3205,-2.613,0.996,-0.649,2
23.653,0.188,0.175,28.41,0.424,-0.2,8.894,9.913,0.255,0.166,0.789,0.308,-0.731,-0.486,-0.207,-0.614,2
18.448,0.126,0.108,20.069,-0.071,-1.221,16.062,44.798,0.122,0.168,0.234,0.313,0.416,-2.574,1.484,-1.933,2
14.101,0.125,0.094,19.855,-0.124,-0.36,19.324,4.198,0.147,0.163,0.294,0.301,0.358,-0.736,-0.882,-0.736,2
18.207,0.123,0.102,19.919,-0.184,-0.471,37.716,8.226,0.168,0.118,0.585,0.234,1.082,0.72,-0.297,-0.85,2
15.892,0.134,0.146,11.699,0.303,-1.428,9.218,7.149,0.148,0.15,-0.378,0.288,-0.606,-0.579,-0.663,-0.338,2
19.878,0.161,0.115,26.627,0.464,-0.331,6.337,20.635,0.219,0.211,0.669,0.312,-0.269,-3.193,0.474,-0.534,2
11.605,0.077,0.072,16.818,-0.547,-0.019,13.827,25.931,0.129,0.065,0.419,0.225,0.015,-0.889,0.803,-1.312,2
21.024,0.205,0.131,26.269,0.067,-0.579,17.577,12.534,0.263,0.213,0.607,0.32,0.001,0.208,-0.007,-0.558,2
18.271,0.145,0.133,17.165,-0.132,-0.801,9.259,34.664,0.208,0.167,0.084,0.301,-0.815,-0.269,1.095,-0.738,2
19.031,0.15,0.116,33.825,-0.07,-0.088,19.849,5.68,0.153,0.223,0.548,0.407,-0.067,0.925,-0.589,-0.851,2
25.977,0.147,0.136,25.166,0.294,-0.206,11.796,40.9525,0.156,0.147,0.676,0.292,-0.64,0.178,2.175,-1.163,2
18.567,0.107,0.117,35.601,0.205,-0.007,14.988,11.545,0.146,0.127,0.7,0.4,0.217,-1.481,-0.503,0.146,2
11.38,0.102,0.105,8.526,-0.197,-0.391,10.41,8.019,0.088,0.133,-0.188,0.209,-0.575,-0.288,-0.675,-0.168,2
16.591,0.116,0.095,29.618,-0.125,-0.342,8.702,28.977,0.112,0.208,0.353,0.396,-0.247,-1.756,0.678,0.142,2
14.51,0.107,0.099,19.886,-0.159,-0.356,9.287,24.262,0.235,0.092,0.134,0.327,-0.993,-0.099,0.739,-1.349,2
16.189,0.112,0.119,17.557,-0.186,0.45,11.711,12.747,0.116,0.144,-0.636,0.373,-0.053,-1.364,-0.751,0.466,2
22.709,0.153,0.124,30.216,0.225,0.647,23.946,6.658,0.208,0.186,0.138,0.428,-0.076,1.794,-0.705,-0.375,2
17.08,0.13,0.104,19.861,-0.436,-0.174,31.508,7.783,0.135,0.188,0.256,0.308,0.6,1.262,-0.591,-0.308,2
19.268,0.138,0.111,16.381,0.798,-0.176,12.529,20.369,0.159,0.175,-0.05,0.31,-0.527,0.192,0.263,0.089,2
11.275,0.072,0.054,21.81,-0.478,0.525,9.929,17.353,0.104,0.1,-0.082,0.373,-0.491,-0.583,-0.066,0.295,2
19.701,0.142,0.117,21.701,0.213,0.073,20.251,19.553,0.198,0.156,-0.013,0.364,0.198,0.219,-0.197,0.663,2
22.384,0.187,0.135,21.781,0.841,-0.651,17.791,8.764,0.252,0.26,0.132,0.347,0.209,-0.494,-1.428,0.314,2
23.979,0.164,0.178,17.946,1.026,-0.376,13.422,8.409,0.138,0.226,0.109,0.307,-0.317,0.011,-0.215,-1.179,2
23.186,0.127,0.109,19.754,0.011,-0.3,37.186,43.191,0.184,0.138,0.234,0.31,1.271,-0.169,1.423,-1.511,2
25.377,0.144,0.148,23.689,0.524,0.749,23.081,20.566,0.163,0.145,0.301,0.344,0.718,-1.617,0.293,0.045,2
20.362,0.105,0.147,24.172,0.591,-0.267,22.59,9.528,0.145,0.097,0.483,0.319,0.801,-2.738,-0.406,-0.263,2
20.324,0.14,0.121,28.191,0.419,0.382,3.433,15.213,0.196,0.175,0.591,0.344,-1.107,-2.029,0.084,-0.253,2
18.343,0.117,0.129,33.859,-0.275,-0.243,21.068,10.145,0.116,0.136,0.415,0.426,0.305,0.001,-0.391,-0.183,2
18.902,0.153,0.124,19.642,0.696,-0.611,5.127,13.374,0.253,0.171,0.322,0.293,-0.97,-1.434,-0.208,0.02,2
14.94,0.088,0.078,19.747,0.182,-0.961,35.494,2.66,0.088,0.131,-0.177,0.361,1.154,-0.109,-1.403,-0.674,2
14.646,0.068,0.117,19.613,0.128,-1.038,25.444,9.266,0.137,0.059,-0.441,0.381,0.948,-2.623,-0.727,0.06,2
17.871,0.128,0.12,28.693,-0.215,-0.147,23.424,5.317,0.165,0.137,0.114,0.417,-0.04,1.607,-1.665,-0.067,2
23.246,0.171,0.106,14.318,0.3,0.657,32.009,19.268,0.287,0.196,-0.091,0.29,0.44,1.916,0.125,0.218,2
12.192,0.09,0.089,9.026,-0.51,0.414,14.256,15.88,0.118,0.113,-0.637,0.275,-0.159,-0.177,-0.043,0.089,2
21.399,0.109,0.147,5.59,0.761,0.534,13.433,30.424,0.083,0.115,-0.841,0.234,0.203,-2.092,0.824,-0.13,2
21.097,0.125,0.094,37.156,-0.106,0.536,13.728,35.776,0.172,0.158,0.665,0.42,-0.066,-0.624,0.819,0.511,2
11.437,0.089,0.093,13.957,-0.684,-0.549,21.405,10.858,0.171,0.069,-0.13,0.29,0.11,0.786,-0.328,-0.163,2
22.234,0.141,0.149,25.535,0.299,0.235,18.132,19.384,0.193,0.113,0.248,0.371,-0.574,1.516,-0.079,0.521,2
9.551,0.086,0.071,20.064,-0.878,-0.359,13.014,8.433,0.102,0.117,0.385,0.286,0.04,-1.298,-0.53,-0.266,2
14.302,0.095,0.093,24.223,-0.574,0.172,21.013,9.489,0.08,0.173,0.212,0.362,0.213,0.351,-0.671,0.038,2
13.809,0.096,0.096,29.747,-0.416,-0.546,14.605,12.526,0.141,0.081,0.346,0.398,-0.763,0.966,-0.07,-0.379,2
20.089,0.134,0.124,18.49,0.719,-0.665,24.74,11.928,0.189,0.166,0.149,0.308,0.398,0.533,-0.101,-0.42,2
14.931,0.112,0.096,7.26,0.424,-0.1,7.6,25.13,0.139,0.135,-0.347,0.209,-0.562,-1.202,0.271,0.581,2
12.921,0.085,0.078,26.774,-0.082,-0.571,16.469,14.049,0.122,0.078,0.483,0.347,-0.311,0.736,-0.748,0.589,2
25.369,0.176,0.145,34.056,0.642,0.39,20.432,6.831,0.224,0.178,0.651,0.393,0.378,-0.512,-0.576,-0.534,2
15.003,0.104,0.091,15.495,-0.376,0.878,12.416,11.486,0.184,0.109,-0.17,0.314,-0.272,-0.377,-0.221,-0.243,2
19.107,0.138,0.106,26.7,0.322,0.054,22.359,8.382,0.274,0.12,0.24,0.383,0.157,0.85,-0.281,-0.855,2
10.04,0.052,0.072,30.708,-0.454,-0.314,15.997,1.623,0.088,0.036,0.896,0.311,0.453,-3.236,-1.791,-0.846,2
18.447,0.061,0.058,20.716,0.219,-0.176,37.88,41.37,0.087,0.092,-0.166,0.37,1.552,-1.483,1.367,-1.455,2
19.247,0.144,0.11,30.774,0.038,-0.073,17.366,18.565,0.202,0.143,0.655,0.36,-0.4,1.096,0.208,-0.032,2
27.999,0.172,0.145,21.926,0.282,1.394,27.824,8.75,0.243,0.186,0.335,0.319,0.753,-0.257,-0.292,-0.684,2
20.128,0.152,0.135,23.226,0.594,-0.409,9.547,14.574,0.215,0.162,0.515,0.301,-0.1,-2.091,-0.497,0.469,2
13.335,0.104,0.099,23.791,0.054,-1.072,13.201,5.262,0.11,0.115,0.47,0.317,-0.087,-0.714,-0.537,-1.248,2
25.26,0.17,0.179,27.814,0.771,0.003,14.659,8.88,0.199,0.201,0.451,0.363,-0.15,-0.098,-1.078,0.219,2
23.609,0.103,0.104,25.383,0.9,0.643,25.74,22.916,0.135,0.161,0.178,0.378,0.532,0.22,0.087,0.646,2
11.741,0.106,0.09,17.694,-0.145,-0.893,8.761,11.037,0.101,0.157,0.312,0.268,-0.407,-1.162,0.037,-1.557,2
18.479,0.105,0.081,31.25,0.479,0.301,19.328,16.508,0.112,0.328,1.1,0.257,-0.615,1.793,0.039,0.035,2
15.314,0.108,0.099,25.864,-0.456,-0.135,24.394,6.64,0.194,0.084,0.523,0.331,0.399,0.448,-0.406,-1.103,2
15.85,0.121,0.12,21.181,0.491,-1.262,10.754,3.254,0.129,0.155,0.112,0.344,0.008,-2.113,-1.518,-0.472,2
11.941,0.085,0.067,32.326,-0.222,-0.668,18.507,4.055,0.142,0.067,0.904,0.327,0.218,-0.318,-1.027,-0.595,2
14.956,0.135,0.096,23.944,0.08,-0.498,12.354,6.33,0.155,0.174,0.501,0.313,-0.416,-0.059,-0.469,-0.969,2
16.613,0.121,0.108,22.601,-0.068,0.169,11.708,17.146,0.156,0.16,0.446,0.307,-0.205,-0.786,0.227,-0.313,2
16.243,0.085,0.118,26.786,0.274,0.175,8.666,8.691,0.083,0.102,0.448,0.353,-0.156,-2.227,-0.443,-0.357,2
9.729,0.084,0.078,23.811,-0.734,-0.919,8.496,9.721,0.135,0.121,0.414,0.327,-0.071,-3.11,-0.077,-1.381,2
22.741,0.135,0.129,30.356,0.208,0.276,11.704,37.683,0.112,0.246,0.616,0.363,-0.607,0.107,1.041,0.099,2
14.257,0.117,0.096,19.805,-0.336,-0.096,21.578,4.6,0.175,0.098,0.537,0.246,0.422,-0.384,-0.615,-1.332,2
16.718,0.098,0.096,13.787,0.049,-0.076,36.097,7.045,0.155,0.076,-0.029,0.273,1.447,-1.503,-0.758,-0.239,2
14.377,0.116,0.092,21.892,-0.033,-1.123,20.227,11.754,0.129,0.161,0.396,0.308,0.379,-0.571,0.091,-1.635,2
18.07,0.107,0.107,20.526,0.144,0.497,19.545,16.657,0.105,0.142,0.248,0.317,-0.035,0.77,-0.034,0.167,2
11.18,0.09,0.064,27.779,-0.522,0.121,7.243,7.191,0.136,0.119,0.196,0.399,-0.459,-1.607,-1.445,0.139,2
22.071,0.136,0.118,17.888,-0.225,-0.659,23.407,57.884,0.117,0.183,0.029,0.318,0.722,-1.519,1.943,-1.987,2
24.257,0.166,0.158,36.592,0.213,-0.851,31.048,4.643,0.222,0.155,1.073,0.334,0.976,-0.514,-0.581,-1.544,2
16.48,0.122,0.081,30.271,-0.395,0.207,22.969,12.204,0.178,0.105,0.406,0.395,-0.29,2.031,-0.253,-0.072,2
